INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO;x_metros;y_metros;CLUSTER;ROUTE_NUM
400473257.0;-22.810333;-43.317419;72_212;415.0;TEIXEIRA E SOUSA;78.0;965;1440;23;219
400106978.0;-22.805464;-43.322918;72_209;86.0;ATILIO VIVAQUA;171.0;1506;718;9;77
400107603.0;-22.809323;-43.327071;72_204;76.0;PROF PIRES SALGADO;346.0;1077;418;1;184
400100232.0;-22.807696;-43.320342;72_210;131.0;CHARLES GOUNOD;411.0;1258;1054;0;84
400420063.0;-22.811816;-43.328462;72_203;393.0;ANTONIO DA SILVA;150.0;800;357;14;151
400378411.0;-22.811122;-43.319563;72_213;152.0;JORN GERALDO ROCHA;720.0;877;1246;6;183
400095386.0;-22.806023;-43.32391;72_208;152.0;SEBASTIAN BACH;187.0;1444;634;9;141
401990651.0;-22.804532;-43.327116;72_207;315.0;MAL JOSE PESSOA;12.0;1610;258;10;59
400126083.0;-22.813049;-43.325047;72_202;95.0;PLINIO BARRETO;381.0;663;747;13;196
400454742.0;-22.816921;-43.320157;72_201;199.0;GAL CORREA E CASTRO;78.0;233;1374;2;92
400114223.0;-22.809475;-43.330329;72_204;272.0;ATILIO PARIM;70.0;1060;89;19;129
400362373.0;-22.806802;-43.323108;72_208;199.0;MOZART;291.0;1357;742;22;167
400341587.0;-22.810331;-43.32853;72_204;428.0;ATILIO PARIM;293.0;965;302;7;144
400328759.0;-22.816448;-43.320076;72_201;255.0;CARI LEVI;29.0;286;1367;2;105
400107057.0;-22.806447;-43.323189;72_208;208.0;MOZART;245.0;1397;722;9;156
400130758.0;-22.805299;-43.326511;72_207;388.0;OTAVIO MANGABEIRA;429.0;1524;344;10;109
400386983.0;-22.808382;-43.325929;72_205;171.0;PADRE PERONEILLE;32.0;1182;505;1;35
400212987.0;-22.812429;-43.325934;72_203;294.0;GAL OSCILIO MAIA;529.0;732;636;5;166
400097956.0;-22.816642;-43.318528;72_214;455.0;CRISTIANO MACHADO;261.0;264;1532;2;131
400105682.0;-22.808732;-43.323281;72_208;423.0;SEBASTIAN BACH;471.0;1143;787;3;76
400128510.0;-22.806992;-43.321736;72_210;41.0;FRANZ LISZT;341.0;1336;889;29;111
400255711.0;-22.814279;-43.323412;72_201;99.0;JORN GERALDO ROCHA;146.0;527;954;27;117
400108394.0;-22.811021;-43.321626;72_211;414.0;ROBERT SCHUMANN;632.0;889;1031;12;156
400098168.0;-22.809282;-43.326203;72_205;94.0;VIANA DO CASTELO;25.0;1082;506;15;1
400394527.0;-22.812474;-43.328616;72_203;63.0;PADRE PERONEILLE;91.0;727;363;14;39
400418904.0;-22.807008;-43.328958;72_206;440.0;GELABERT SIMAS;38.0;1334;150;28;222
400150886.0;-22.817266;-43.317929;72_214;41.0;CRISTIANO MACHADO;172.0;195;1613;11;39
402145697.0;-22.814268;-43.318193;72_213;456.0;MAL ANTONIO SOUZA;432.0;528;1489;26;179
400355010.0;-22.815484;-43.320648;72_201;288.0;PROF FRANCA AMARAL;513.0;393;1277;8;32
400499493.0;-22.811054;-43.325273;72_205;370.0;MONS CASTELO BRANCO;556.0;885;659;20;12
400158048.0;-22.806239;-43.322114;72_210;71.0;FRANZ LISZT;248.0;1420;825;29;205
400414264.0;-22.805504;-43.321901;72_210;233.0;ATILIO VIVACQUA;260.0;1502;823;16;175
400086758.0;-22.812553;-43.328083;72_203;349.0;JOAO DE PAULA FONSECA;199.0;718;420;5;6
400105065.0;-22.808193;-43.329154;72_204;44.0;PROF PIRES SALGADO;126.0;1203;168;19;101
400453127.0;-22.809527;-43.321147;72_211;216.0;FRANZ LISZT;593.0;1055;1032;12;187
400095622.0;-22.80678;-43.32249;72_210;205.0;ROBERT SCHUMANN;301.0;1360;805;22;225
400090880.0;-22.810791;-43.319754;72_211;365.0;CHARLES GOUNOD;742.0;914;1215;24;254
400091634.0;-22.809201;-43.319365;72_211;342.0;MAL ANTONIO SOUZA;1124.0;1091;1203;24;201
400091588.0;-22.805548;-43.321574;72_210;235.0;ANTONIO DE ALBUQUERQUE;635.0;1497;858;29;190
400473957.0;-22.810881;-43.325587;72_205;362.0;MONS CASTELO BRANCO;526.0;904;621;15;47
400255720.0;-22.812481;-43.32275;72_202;12.0;JORN GERALDO ROCHA;305.0;726;964;13;183
400156654.0;-22.809807;-43.327393;72_204;395.0;MONS CASTELO BRANCO;336.0;1023;401;25;172
400399588.0;-22.803702;-43.320787;72_209;269.0;MAL ANTONIO SOUZA;1693.0;1702;879;16;183
400386395.0;-22.813362;-43.319969;72_213;264.0;ARINOS;141.0;628;1277;18;183
400412164.0;-22.809425;-43.325572;72_205;178.0;PEDRO DA VEIGA;80.0;1066;575;15;97
400096193.0;-22.816401;-43.320162;72_201;252.0;CARI LEVI;39.0;291;1356;8;62
400090287.0;-22.811509;-43.324287;72_202;302.0;FREDERIC CHOPIN;42.0;834;775;20;48
400388748.0;-22.805487;-43.322598;72_209;333.0;ATILIO VIVAQUA;205.0;1503;751;9;23
400105625.0;-22.81312;-43.321011;72_213;249.0;CRISTIANO MACHADO;711.0;655;1163;6;7
400049384.0;-22.811425;-43.320286;72_213;137.0;JORN GERALDO ROCHA;646.0;844;1182;6;2
400032823.0;-22.813009;-43.323657;72_202;23.0;JORGE LACERDA;240.0;668;888;13;78
400095384.0;-22.816591;-43.319691;72_201;150.0;PROF FRANCA AMARAL;326.0;270;1411;2;185
400544059.0;-22.811814;-43.324704;72_202;292.0;FRANZ SCHUBERT;13.0;800;742;20;128
400457578.0;-22.807766;-43.326853;72_205;99.0;BARAO DE STUDART;22.0;1250;390;1;197
400478024.0;-22.81223;-43.320968;72_213;93.0;CONS MEIRELLES;228.0;754;1138;6;5
402153225.0;-22.818419;-43.317135;72_214;21.0;CRISTIANO MACHADO;28.0;67;1732;11;89
401820602.0;-22.80953;-43.324825;72_205;48.0;PINTOR MARQUES JUNIOR;610.0;1054;655;15;113
400394155.0;-22.808414;-43.324315;72_208;396.0;OTAVIO MANGABEIRA;25.0;1178;671;22;232
400353426.0;-22.810554;-43.321616;72_211;14.0;ROBERT SCHUMANN;681.0;940;1017;12;234
400090237.0;-22.807431;-43.325007;72_208;377.0;OTAVIO MANGABEIRA;155.0;1287;568;22;90
400105916.0;-22.815144;-43.322197;72_201;72.0;CARI LEVI;204.0;430;1107;27;60
400003871.0;-22.811856;-43.326023;72_205;316.0;ATILIO PARIM;608.0;796;608;5;98
400155235.0;-22.806996;-43.3202;72_210;327.0;DEBUSSY;212.0;1336;1046;0;7
400154663.0;-22.806213;-43.325873;72_207;408.0;OTAVIO MANGABEIRA;331.0;1423;440;17;138
400086773.0;-22.810157;-43.327076;72_204;401.0;PADRE PERONEILLE;225.0;985;445;25;48
400421665.0;-22.809128;-43.32194;72_210;7.0;ROBERT SCHUMANN;531.0;1099;937;3;198
400378434.0;-22.805138;-43.325533;72_207;17.0;MIN ARTUR COSTA;1102.0;1542;439;17;167
400145380.0;-22.812668;-43.321339;72_213;181.0;CRISTIANO MACHADO;781.0;706;1114;6;162
401732361.0;-22.809153;-43.325085;72_205;44.0;PINTOR MARQUES JUNIOR;560.0;1096;616;15;174
400473016.0;-22.810449;-43.317362;72_212;416.0;TEIXEIRA E SOUSA;76.0;952;1449;23;207
400095447.0;-22.809001;-43.323219;72_208;420.0;SEBASTIAN BACH;501.0;1113;802;3;12
400157029.0;-22.817103;-43.319826;72_201;190.0;GAL CORREA E CASTRO;38.0;213;1414;2;145
400109857.0;-22.815409;-43.3207;72_201;286.0;PROF FRANCA AMARAL;523.0;401;1269;8;33
401850320.0;-22.80936;-43.326758;72_204;84.0;PROF PIRES SALGADO;367.0;1073;451;1;181
400255740.0;-22.811797;-43.321174;72_213;119.0;JORN GERALDO ROCHA;640.0;802;1103;6;26
400255730.0;-22.811574;-43.320642;72_213;130.0;JORN GERALDO ROCHA;600.0;827;1150;6;4
400086770.0;-22.811764;-43.327943;72_203;211.0;PADRE PERONEILLE;252.0;806;408;25;4
400089634.0;-22.803811;-43.326861;72_207;301.0;MIN ARTUR COSTA;1253.0;1690;260;21;98
400152895.0;-22.80813;-43.319625;72_210;427.0;MAL ANTONIO SOUZA;1102.0;1210;1142;0;51
400382913.0;-22.811994;-43.324369;72_202;287.0;FRANZ SCHUBERT;53.0;780;782;20;27
400095211.0;-22.812415;-43.324757;72_202;41.0;JORGE LACERDA;370.0;734;756;20;104
400140106.0;-22.809652;-43.322874;72_211;136.0;GEORGES BIZET;30.0;1041;859;3;206
401424139.0;-22.817653;-43.317662;72_214;34.0;CRISTIANO MACHADO;122.0;152;1653;11;85
400364816.0;-22.81731;-43.317087;72_214;59.0;MAL ANTONIO SOUZA;123.0;190;1701;11;104
400394973.0;-22.802581;-43.325125;72_207;188.0;TALES DE CARVALHO;154.0;1826;398;21;152
400139319.0;-22.811643;-43.327598;72_203;251.0;GAL OSCILIO MAIA;352.0;819;440;25;50
400091225.0;-22.805465;-43.324034;72_209;5.0;SEBASTIAN BACH;151.0;1506;604;9;114
400109213.0;-22.815257;-43.320806;72_201;284.0;PROF FRANCA AMARAL;543.0;418;1253;8;77
400106693.0;-22.805662;-43.321548;72_210;237.0;ANTONIO DE ALBUQUERQUE;621.0;1484;865;29;208
400101305.0;-22.802823;-43.324317;72_207;113.0;TALES DE CARVALHO;0.0;1799;489;21;145
400086801.0;-22.808207;-43.32432;72_208;331.0;OTAVIO MANGABEIRA;32.0;1201;664;22;204
400387391.0;-22.80702;-43.320312;72_210;328.0;DEBUSSY;222.0;1333;1035;29;201
400100154.0;-22.804064;-43.321186;72_209;250.0;CHARLES GOUNOD;61.0;1662;850;16;25
400091771.0;-22.805363;-43.321197;72_210;293.0;ATILIO VIVAQUA;350.0;1517;891;29;215
400466782.0;-22.812586;-43.323504;72_202;253.0;FRANZ SCHUBERT;162.0;715;890;13;210
400137446.0;-22.804388;-43.320526;72_209;303.0;MAL ANTONIO SOUZA;1612.0;1626;928;16;167
400394153.0;-22.808414;-43.324315;72_208;394.0;OTAVIO MANGABEIRA;25.0;1178;671;22;191
400390450.0;-22.813356;-43.326015;72_203;174.0;MIN ARTUR COSTA;155.0;629;658;5;180
400238317.0;-22.808103;-43.329318;72_204;42.0;PROF PIRES SALGADO;106.0;1213;148;19;105
400417472.0;-22.807915;-43.329421;72_204;14.0;PROF PIRES SALGADO;77.0;1234;132;19;92
400108710.0;-22.808241;-43.329068;72_204;46.0;PROF PIRES SALGADO;136.0;1197;178;19;100
400128852.0;-22.806702;-43.321191;72_210;266.0;ANTONIO DE ALBUQUERQUE;502.0;1368;935;29;8
400137618.0;-22.802774;-43.325597;72_207;243.0;TALES DE CARVALHO;214.0;1805;356;21;84
400463708.0;-22.808242;-43.329972;72_204;156.0;MONS CASTELO BRANCO;55.0;1197;86;19;89
400084597.0;-22.815391;-43.318022;72_214;200.0;MAL ANTONIO SOUZA;317.0;403;1543;2;29
401999794.0;-22.810704;-43.3227;72_211;82.0;CRISTIANO MACHADO;1011.0;924;911;12;209
401206035.0;-22.813278;-43.320033;72_213;314.0;ARINOS;152.0;638;1268;18;199
401642756.0;-22.81051;-43.322361;72_211;42.0;MOZART;656.0;945;939;12;208
401207149.0;-22.804532;-43.327226;72_207;312.0;MAL JOSE PESSOA;2.0;1610;246;10;57
400380639.0;-22.810277;-43.319751;72_211;380.0;CHARLES GOUNOD;681.0;971;1199;24;222
400091737.0;-22.806902;-43.325379;72_208;369.0;OTAVIO MANGABEIRA;225.0;1346;513;17;160
400420184.0;-22.817199;-43.319268;72_201;137.0;PROF FRANCA AMARAL;246.0;202;1474;2;4
400141710.0;-22.808345;-43.320806;72_210;174.0;ANTONIO DE ALBUQUERQUE;318.0;1186;1028;0;139
400117666.0;-22.802819;-43.324316;72_207;111.0;TALES DE CARVALHO;145.0;1800;489;21;146
401951019.0;-22.810778;-43.320853;72_211;189.0;FRANZ LISZT;733.0;916;1102;12;109
400380804.0;-22.809528;-43.322282;72_211;138.0;GEORGES BIZET;72.0;1054;915;3;68
400273721.0;-22.812541;-43.319756;72_213;199.0;MAL FELIPE SCHMIDT;128.0;720;1272;18;67
400103298.0;-22.8084;-43.320185;72_210;120.0;CHARLES GOUNOD;491.0;1180;1093;0;3
400434350.0;-22.807594;-43.328902;72_206;15.0;ALVARO DE MAGALHAES;80.0;1269;174;28;40
400086732.0;-22.811058;-43.328538;72_203;224.0;GAL OSCILIO MAIA;0.0;884;324;14;7
400100186.0;-22.803565;-43.325922;72_207;212.0;FLAVIO DA SILVEIRA;0.0;1717;348;21;86
402010692.0;-22.817505;-43.317764;72_214;37.0;CRISTIANO MACHADO;142.0;168;1638;11;67
400110619.0;-22.813145;-43.319437;72_213;279.0;ARINOS;81.0;653;1325;18;57
400425194.0;-22.812882;-43.318518;72_213;475.0;MAL ANTONIO SOUZA;310.0;682;1410;18;102
400137769.0;-22.803406;-43.325299;72_207;201.0;FLAVIO DA SILVEIRA;0.0;1735;407;21;80
400093257.0;-22.81095;-43.320332;72_211;259.0;ANTONIO DE ALBUQUERQUE;21.0;896;1161;6;192
400462507.0;-22.812941;-43.31717;72_214;383.0;CORREA DIAS;1413.0;675;1550;26;62
400086778.0;-22.809675;-43.325241;72_205;70.0;PEDRO DA VEIGA;139.0;1038;617;15;101
400131846.0;-22.806407;-43.327611;72_206;194.0;FIDIAS;121.0;1401;268;28;206
400086726.0;-22.812293;-43.32642;72_203;277.0;GAL OSCILIO MAIA;502.0;747;582;5;64
400420673.0;-22.810118;-43.330236;72_203;13.0;GAL OSCILIO MAIA;99.0;989;120;7;197
400093232.0;-22.80973;-43.325363;72_205;185.0;PEDRO DA VEIGA;122.0;1032;606;15;146
401839238.0;-22.803414;-43.321029;72_209;263.0;MAL JOSE PESSOA;460.0;1734;845;16;1
400142840.0;-22.805602;-43.323078;72_209;336.0;ATILIO VIVAQUA;161.0;1491;706;9;150
400474075.0;-22.810153;-43.327673;72_204;218.0;PADRE BOSS;311.0;985;384;25;166
400382085.0;-22.809824;-43.319347;72_211;304.0;MAL ANTONIO SOUZA;745.0;1022;1226;24;165
400140256.0;-22.805954;-43.32014;72_210;462.0;MAL ANTONIO SOUZA;1442.0;1452;1018;29;88
400417707.0;-22.806907;-43.321755;72_210;42.0;FRANZ LISZT;331.0;1346;884;29;3
400139103.0;-22.805375;-43.326458;72_207;389.0;OTAVIO MANGABEIRA;419.0;1516;352;10;111
400091246.0;-22.807763;-43.323315;72_208;88.0;DEBUSSY;22.0;1251;752;22;1
402140631.0;-22.805199;-43.324095;72_209;10.0;SEBASTIAN BACH;121.0;1535;589;4;74
400090158.0;-22.80711;-43.319924;72_210;444.0;MAL ANTONIO SOUZA;1332.0;1323;1078;0;91
400153289.0;-22.815055;-43.319646;72_214;430.0;CRISTIANO MACHADO;471.0;440;1365;8;60
400096203.0;-22.808392;-43.326472;72_206;303.0;GELABERT SIMAS;41.0;1181;449;1;169
400086784.0;-22.807506;-43.324954;72_208;379.0;OTAVIO MANGABEIRA;145.0;1279;576;22;89
400360974.0;-22.807347;-43.327218;72_206;166.0;PROF COSTA RIBEIRO;510.0;1297;339;1;148
400106409.0;-22.816488;-43.318636;72_214;453.0;CRISTIANO MACHADO;281.0;281;1515;2;77
400428706.0;-22.811101;-43.325164;72_205;372.0;MONS CASTELO BRANCO;566.0;880;671;20;72
400456414.0;-22.806923;-43.328893;72_206;137.0;GELABERT SIMAS;29.0;1344;153;28;179
400083693.0;-22.813214;-43.323523;72_202;64.0;JORGE LACERDA;241.0;645;908;13;174
400492420.0;-22.808538;-43.324242;72_208;398.0;OTAVIO MANGABEIRA;9.0;1164;682;22;209
400203746.0;-22.808915;-43.327601;72_204;96.0;PROF PIRES SALGADO;267.0;1123;351;1;69
400090640.0;-22.818003;-43.317567;72_214;478.0;CRISTIANO MACHADO;81.0;113;1674;11;74
400328771.0;-22.813665;-43.324876;72_202;143.0;CARI LEVI;484.0;595;784;13;203
400154275.0;-22.804668;-43.320446;72_209;301.0;MAL ANTONIO SOUZA;1582.0;1594;945;16;57
400095528.0;-22.808862;-43.328306;72_204;376.0;PROF COSTA RIBEIRO;360.0;1128;277;7;174
400118752.0;-22.812227;-43.327706;72_203;143.0;ANTONIO DA SILVA;201.0;755;448;5;124
400137595.0;-22.804786;-43.324803;72_209;407.0;CONSTANTINO MENELAU;61.0;1581;503;4;87
400417706.0;-22.811205;-43.318907;72_212;39.0;MAL ANTONIO SOUZA;830.0;868;1316;23;177
400461705.0;-22.810474;-43.322701;72_211;44.0;CRISTIANO MACHADO;752.0;949;903;12;212
400095931.0;-22.811746;-43.329541;72_203;370.0;JOAO DE PAULA FONSECA;65.0;808;244;14;73
400107167.0;-22.807483;-43.319909;72_210;401.0;MAL ANTONIO SOUZA;1200.0;1282;1092;0;74
400105121.0;-22.804324;-43.320636;72_209;283.0;MAL ANTONIO SOUZA;1623.0;1633;914;16;198
400268983.0;-22.811387;-43.325466;72_205;211.0;PADRE BOSS;28.0;848;650;20;67
400350859.0;-22.812679;-43.323337;72_202;255.0;FRANZ SCHUBERT;182.0;704;910;13;22
400315466.0;-22.808915;-43.327837;72_204;65.0;PROF PIRES SALGADO;250.0;1123;326;1;79
400150181.0;-22.809453;-43.324878;72_205;47.0;PINTOR MARQUES JUNIOR;600.0;1063;647;15;112
400102293.0;-22.811788;-43.323783;72_202;310.0;FREDERIC CHOPIN;102.0;803;835;20;94
400091625.0;-22.811082;-43.322438;72_211;90.0;CRISTIANO MACHADO;961.0;882;950;12;160
400089220.0;-22.814905;-43.319752;72_214;428.0;CRISTIANO MACHADO;491.0;457;1350;8;68
400106494.0;-22.817955;-43.318735;72_201;180.0;PROF FRANCA AMARAL;146.0;118;1553;11;134
400109289.0;-22.809568;-43.327813;72_204;390.0;MONS CASTELO BRANCO;286.0;1050;350;7;54
400116304.0;-22.804079;-43.322623;72_209;114.0;FRANZ LISZT;28.0;1660;703;16;51
400115316.0;-22.805932;-43.328076;72_206;352.0;FIDIAS;32.0;1454;205;28;21
400101096.0;-22.805763;-43.320236;72_210;465.0;MAL ANTONIO SOUZA;1482.0;1473;1002;29;37
400252802.0;-22.810285;-43.32982;72_203;3.0;GAL OSCILIO MAIA;147.0;970;168;7;135
400105283.0;-22.813739;-43.318316;72_213;468.0;MAL ANTONIO SOUZA;492.0;587;1459;26;191
400108026.0;-22.805044;-43.324245;72_209;36.0;SEBASTIAN BACH;102.0;1553;568;4;76
400155792.0;-22.805271;-43.320718;72_210;295.0;ATILIO VIVAQUA;360.0;1527;937;29;69
400157679.0;-22.806754;-43.325483;72_208;367.0;OTAVIO MANGABEIRA;245.0;1363;497;17;31
400491014.0;-22.812206;-43.323027;72_202;320.0;FREDERIC CHOPIN;198.0;757;926;13;228
400116767.0;-22.810339;-43.319107;72_211;325.0;MAL ANTONIO SOUZA;992.0;964;1267;24;175
400393374.0;-22.812701;-43.316845;72_212;441.0;CORREA DIAS;1380.0;702;1576;26;225
400095616.0;-22.804368;-43.323671;72_209;361.0;MOZART;41.0;1628;605;4;46
400483068.0;-22.807187;-43.329845;604_3;29.0;RODOLFO CHAMBELLAND;480.0;1315;65;28;155
400105120.0;-22.803535;-43.320738;72_209;314.0;MAL ANTONIO SOUZA;1692.0;1720;878;16;137
401206034.0;-22.805416;-43.328374;604_3;25.0;RODOLFO CHAMBELLAND;505.0;1511;157;10;14
400142828.0;-22.814375;-43.320126;72_214;414.0;CRISTIANO MACHADO;561.0;516;1294;8;6
400089800.0;-22.815076;-43.320745;72_201;276.0;PROF FRANCA AMARAL;546.0;438;1254;8;114
400159090.0;-22.810316;-43.321788;72_211;403.0;ROBERT SCHUMANN;552.0;967;992;12;72
400091434.0;-22.805459;-43.325704;72_207;339.0;MIN ARTUR COSTA;931.0;1507;432;17;9
400103398.0;-22.815404;-43.322925;72_201;34.0;GAL CORREA E CASTRO;378.0;402;1041;27;143
400328773.0;-22.81421;-43.324393;72_202;179.0;CARI LEVI;553.0;534;852;13;45
401732275.0;-22.805383;-43.326296;72_207;365.0;OTAVIO MANGABEIRA;412.0;1515;369;10;114
400121899.0;-22.806835;-43.324352;72_208;39.0;MIN ARTUR COSTA;762.0;1354;616;22;99
400338180.0;-22.809981;-43.324125;72_202;1.0;MIN ARTUR COSTA;432.0;1004;741;15;54
400494409.0;-22.811122;-43.330052;72_203;422.0;PROF COSTA RIBEIRO;15.0;877;171;14;159
400142602.0;-22.812186;-43.32903;72_203;129.0;JOAO DE PAULA FONSECA;116.0;759;311;14;35
400471605.0;-22.807293;-43.3264;72_205;105.0;PINTOR MARQUES JUNIOR;306.0;1303;421;1;124
400098184.0;-22.810295;-43.321674;72_211;17.0;ROBERT SCHUMANN;651.0;969;1003;12;27
400084505.0;-22.814094;-43.318234;72_213;461.0;MAL ANTONIO SOUZA;452.0;547;1479;26;194
400108180.0;-22.80708;-43.321717;72_210;40.0;FRANZ LISZT;351.0;1326;894;29;112
400086682.0;-22.810427;-43.32742;72_204;211.0;PADRE BOSS;372.0;955;418;25;177
400382652.0;-22.806332;-43.322593;72_210;214.0;ROBERT SCHUMANN;251.0;1410;779;9;14
400461761.0;-22.810741;-43.32026;72_211;262.0;ANTONIO DE ALBUQUERQUE;40.0;920;1162;12;228
400091201.0;-22.806128;-43.323884;72_208;150.0;SEBASTIAN BACH;201.0;1432;641;9;67
400159927.0;-22.805082;-43.326508;72_207;370.0;OTAVIO MANGABEIRA;448.0;1548;338;10;40
400096397.0;-22.81773;-43.318895;72_201;184.0;PROF FRANCA AMARAL;176.0;143;1529;11;121
400428104.0;-22.807089;-43.323171;72_208;244.0;MOZART;322.0;1325;745;22;24
401309150.0;-22.809948;-43.319954;72_211;355.0;CHARLES GOUNOD;652.0;1008;1167;24;237
400101313.0;-22.807068;-43.323047;72_208;194.0;MOZART;321.0;1328;757;22;25
400091022.0;-22.804151;-43.321166;72_209;249.0;CHARLES GOUNOD;71.0;1652;855;16;151
400469548.0;-22.810647;-43.321596;72_211;13.0;ROBERT SCHUMANN;691.0;930;1022;12;215
400330567.0;-22.807852;-43.330343;72_204;318.0;RODOLFO CHAMBELLAND;380.0;1241;35;19;217
400140599.0;-22.812461;-43.324671;72_202;39.0;JORGE LACERDA;360.0;729;766;20;111
400008109.0;-22.810552;-43.322805;72_211;79.0;CRISTIANO MACHADO;1031.0;941;895;12;210
400338178.0;-22.812996;-43.325498;72_202;223.0;MIN ARTUR COSTA;192.0;669;699;13;126
400300776.0;-22.813043;-43.326216;72_203;171.0;ANTONIO DA SILVA;27.0;664;627;5;80
400432496.0;-22.808843;-43.326533;72_206;91.0;ALVARO DE MAGALHAES;335.0;1131;458;1;225
400296338.0;-22.8073;-43.324963;72_208;348.0;OTAVIO MANGABEIRA;152.0;1302;568;22;84
400095614.0;-22.808352;-43.32275;72_208;20.0;MOZART;441.0;1185;829;3;153
400091698.0;-22.809955;-43.321872;72_211;399.0;ROBERT SCHUMANN;512.0;1007;971;12;24
400112105.0;-22.812796;-43.327641;72_203;344.0;JOAO DE PAULA FONSECA;432.0;691;473;5;129
400117835.0;-22.805148;-43.326617;72_207;386.0;OTAVIO MANGABEIRA;449.0;1541;329;10;41
400513202.0;-22.816895;-43.317554;72_214;46.0;ROSSINI;54.0;236;1640;11;59
400095445.0;-22.811646;-43.327362;72_203;319.0;GAL OSCILIO MAIA;46.0;819;464;25;121
400105127.0;-22.808521;-43.322206;72_208;112.0;ROBERT SCHUMANN;372.0;1166;890;3;143
401600771.0;-22.810109;-43.321226;72_211;166.0;FRANZ LISZT;652.0;990;1042;12;134
400068320.0;-22.812619;-43.325315;72_202;224.0;MIN ARTUR COSTA;232.0;711;705;20;105
400049396.0;-22.807703;-43.328609;72_206;10.0;ALVARO DE MAGALHAES;115.0;1257;208;28;90
400383620.0;-22.806657;-43.323756;72_208;142.0;SEBASTIAN BACH;261.0;1373;671;22;44
400151045.0;-22.817726;-43.316757;72_214;78.0;MAL ANTONIO SOUZA;82.0;144;1748;11;26
400156969.0;-22.809274;-43.326921;72_204;86.0;PROF PIRES SALGADO;337.0;1083;432;1;38
400155603.0;-22.811368;-43.329915;72_203;374.0;PROF COSTA RIBEIRO;150.0;850;194;14;72
400123607.0;-22.804667;-43.324219;72_209;16.0;SEBASTIAN BACH;61.0;1595;559;4;135
400158138.0;-22.814775;-43.317193;72_214;315.0;VERTENTES;150.0;471;1607;26;119
402507992.0;-22.813751;-43.323401;72_202;68.0;JORN GERALDO ROCHA;0.0;585;938;13;207
400100229.0;-22.810263;-43.319242;72_211;311.0;MAL ANTONIO SOUZA;695.0;973;1251;24;13
400384839.0;-22.806695;-43.328261;72_206;156.0;IBIUNA;62.0;1369;211;28;100
400145609.0;-22.808301;-43.330126;72_204;324.0;MONS CASTELO BRANCO;36.0;1191;72;19;199
400153292.0;-22.81536;-43.317909;72_214;223.0;MAL ANTONIO SOUZA;322.0;406;1553;2;177
400096201.0;-22.807848;-43.32721;72_206;122.0;GELABERT SIMAS;207.0;1241;356;1;2
400091708.0;-22.804474;-43.322327;72_209;153.0;FRANZ LISZT;81.0;1616;746;16;84
400128077.0;-22.812541;-43.326914;72_203;193.0;ANTONIO DA SILVA;126.0;720;539;5;69
401871913.0;-22.812812;-43.316785;72_214;387.0;CORREA DIAS;1279.0;690;1585;26;227
400107326.0;-22.809337;-43.329423;72_204;185.0;PADRE BOSS;140.0;1076;178;7;127
400159856.0;-22.812864;-43.326336;72_203;185.0;ANTONIO DA SILVA;42.0;684;609;5;201
401564733.0;-22.812219;-43.32068;72_213;22.0;CONS MEIRELLES;189.0;755;1167;6;100
400104958.0;-22.807204;-43.325167;72_208;373.0;OTAVIO MANGABEIRA;185.0;1313;544;17;33
400138475.0;-22.803847;-43.325146;72_207;126.0;MAL JOSE PESSOA;215.0;1686;437;21;112
400089721.0;-22.80469;-43.324327;72_209;30.0;SEBASTIAN BACH;62.0;1592;548;4;136
400291901.0;-22.809334;-43.323649;72_208;407.0;CRISTIANO MACHADO;1191.0;1076;769;3;39
400449544.0;-22.808388;-43.319685;72_210;414.0;MAL ANTONIO SOUZA;885.0;1181;1144;0;41
400520724.0;-22.809506;-43.322168;72_211;141.0;GEORGES BIZET;90.0;1057;926;3;175
400021899.0;-22.806459;-43.325003;72_208;302.0;MIN ARTUR COSTA;821.0;1395;537;17;155
400468383.0;-22.805904;-43.328651;72_206;224.0;RODOLFO CHAMBELLAND;383.0;1457;145;28;28
400107898.0;-22.816187;-43.318848;72_214;448.0;CRISTIANO MACHADO;321.0;315;1484;2;83
400140385.0;-22.810209;-43.322892;72_211;47.0;CRISTIANO MACHADO;782.0;979;875;3;224
400109025.0;-22.812911;-43.32507;72_202;90.0;PLINIO BARRETO;392.0;679;740;13;2
400476847.0;-22.815478;-43.317983;72_214;203.0;MAL ANTONIO SOUZA;307.0;393;1549;2;30
400150870.0;-22.812202;-43.328707;72_203;354.0;JOAO DE PAULA FONSECA;165.0;757;344;14;40
400095897.0;-22.80989;-43.319331;72_211;305.0;MAL ANTONIO SOUZA;735.0;1014;1229;24;220
400086665.0;-22.809095;-43.327499;72_204;74.0;PROF PIRES SALGADO;290.0;1103;367;1;186
400104893.0;-22.807288;-43.320433;72_210;136.0;CHARLES GOUNOD;371.0;1303;1032;0;117
400098050.0;-22.808562;-43.319644;72_210;417.0;MAL ANTONIO SOUZA;865.0;1162;1154;0;48
401314164.0;-22.804694;-43.322979;72_209;98.0;ROBERT SCHUMANN;91.0;1592;687;9;159
400344819.0;-22.805074;-43.321074;72_209;234.0;CHARLES GOUNOD;172.0;1549;894;16;162
401164258.0;-22.811643;-43.327598;72_203;252.0;GAL OSCILIO MAIA;352.0;819;440;25;116
400084416.0;-22.815357;-43.319433;72_214;434.0;CRISTIANO MACHADO;431.0;407;1397;2;99
